PLATFORM_CODE,DATE_QC,LATITUDE (degree_north),LONGITUDE (degree_east),POSITION_QC,PRES (decibar),PRES_QC,PSAL (psu),PSAL_QC,TEMP (degree_Celsius),TEMP_QC,Id,Date,Time Series
4903276,1,25.241310000000002,-85.9305,1,240.0,1,36.683,1.0,19.605999999999998,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,241.96,1,36.681,1.0,19.593,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,244.0,1,36.678000000000004,1.0,19.559,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,246.0,1,36.674,1.0,19.533,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,248.0,1,36.669000000000004,1.0,19.475,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,250.0,1,36.657,1.0,19.373,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,252.04,1,36.646,1.0,19.31,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,254.0,1,36.643,1.0,19.265,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,255.96,1,36.633,1.0,19.207,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,258.04,1,36.615,1.0,19.096,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,260.04,1,36.593,1.0,18.985,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,262.04,1,36.583,1.0,18.912,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,263.96,1,36.566,1.0,18.805,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,265.96,1,36.552,1.0,18.738,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,268.0,1,36.542,1.0,18.682000000000002,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,270.0,1,36.529,1.0,18.596,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,272.04,1,36.510999999999996,1.0,18.494,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,274.0,1,36.494,1.0,18.359,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,275.96,1,36.483000000000004,1.0,18.294,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,277.96,1,36.474000000000004,1.0,18.225,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,280.0,1,36.465,1.0,18.164,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,281.96,1,36.457,1.0,18.09,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,283.96,1,36.445,1.0,18.032,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,285.96,1,36.437,1.0,17.935,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,288.0,1,36.415,1.0,17.795,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,290.04,1,36.407,1.0,17.757,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,292.0,1,36.404,1.0,17.74,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,294.0,1,36.400999999999996,1.0,17.718,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,296.0,1,36.396,1.0,17.691,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,298.0,1,36.391,1.0,17.653,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,299.96,1,36.384,1.0,17.6,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,301.96,1,36.378,1.0,17.534000000000002,1,4,2396.0,2020-12-16T06:31:48Z
